Id,SalePrice
1737,294706.9361315544
1738,233327.23750956616
1739,273336.2306452568
1740,223983.10623033604
1741,203718.99119289478
1742,177738.73374469837
1743,180821.97999771198
1744,287573.5789995964
1745,212375.52240665516
1746,222031.43441804012
1747,223662.0568638619
1748,230660.88714864364
1749,151735.2910235699
1750,145520.49304135403
1751,245722.35384495815
1752,110896.00301750263
1753,157552.3587103065
1754,214573.28539605698
1755,184135.06290205082
1756,114535.05188687405
1757,110240.86470563969
1758,146564.95574279389
1759,171422.4133683022
1760,165418.30665453037
1761,167290.15111226102
1762,184088.00825257858
1763,169662.3974674519
1764,105076.28154517969
1765,199360.12143589815
1766,190775.10748385152
1767,230983.73239667973
1768,137321.56274374088
1769,173089.61309941372
1770,144024.6682304915
1771,121084.63464816174
1772,140327.1618195351
1773,124984.0352333512
1774,183376.66373898348
1775,130250.23154981693
1776,120256.39535744747
1777,99105.29148586353
1778,138333.96366293987
1779,121785.06918914875
1780,173153.67242624125
1781,120874.97556157669
1782,74476.73316915592
1783,152295.84358145556
1784,91466.39176257214
1785,113019.76971335968
1786,145209.41743580138
1787,162227.91778619846
1788,30042.742713051644
1789,96188.07249687871
1790,57012.195954191295
1791,218136.28708185515
1792,161443.90398429593
1793,145952.07084961495
1794,153483.71239717564
1795,136532.16180728635
1796,119770.49497838577
1797,142804.31938894352
1798,108930.51494939884
1799,96728.64476783833
1800,105217.25522120556
1801,129401.21552448234
1802,144427.48454244694
1803,160000.0325718697
1804,137608.31759842
1805,131957.49325616917
1806,130780.05294187626
1807,147962.18180334827
1808,117063.55709608158
1809,113407.2560377892
1810,134926.88947065434
1811,95003.36454065403
1812,105271.8959646996
1813,119029.19246013722
1814,73530.31750686726
1815,33626.52710493168
1816,78786.72183306774
1817,120469.83185346684
1818,161082.4212590035
1819,132529.74084575733
1820,58616.618682938424
1821,116847.68036659321
1822,151640.64122148117
1823,36211.1999529179
1824,130635.31014211735
1825,133747.84239442906
1826,99128.25649746021
1827,103802.90182788929
1828,134699.72365005573
1829,140606.66874082646
1830,152521.83526332935
1831,156585.19266505798
1832,128685.79004867634
1833,146667.98767097553
1834,126341.74597366413
1835,141915.7238355454
1836,142208.63496549687
1837,84806.26194532475
1838,123284.35252006611
1839,80114.96540029606
1840,143337.98304771146
1841,141549.49902178606
1842,88993.8006928142
1843,148379.0433896359
1844,130921.97248085102
1845,149164.23190935215
1846,152706.97734125218
1847,171710.97569234928
1848,36246.03902514538
1849,114312.50497778019
1850,114334.15288336834
1851,155735.96178503594
1852,112456.06381614765
1853,126494.72886188587
1854,168604.95765170714
1855,156964.87064750752
1856,224851.6311763998
1857,159566.93018634876
1858,160996.16573579868
1859,117691.77706487736
1860,153949.51829345783
1861,116602.10714014134
1862,287895.6771165903
1863,280756.5823605831
1864,280787.27467330056
1865,319182.64389206725
1866,300227.44397782045
1867,229579.83819432816
1868,289852.33456416684
1869,210368.31423099598
1870,226720.89162315687
1871,242734.69060750565
1872,176303.70424624046
1873,237850.9294000443
1874,152632.13055689892
1875,210381.07361419758
1876,197100.13997657856
1877,215992.1242520835
1878,208764.7994300898
1879,130478.39314992985
1880,126766.03153522572
1881,262615.5838863428
1882,248521.53896458706
1883,192037.30672712883
1884,210647.5236892875
1885,241979.31841905674
1886,278424.9296561058
1887,213675.59459765514
1888,262279.47560502845
1889,174396.92797513565
1890,129083.35858531555
1891,143367.71281917652
1892,90784.37154205402
1893,134017.1214031752
1894,133384.5007202204
1895,151533.71900888046
1896,123653.25651558003
1897,123823.51415260395
1898,116259.09391553959
1899,138166.62518151363
1900,139664.49943597874
1901,153553.01411827168
1902,162251.13672121128
1903,202388.4419120129
1904,131140.43134708962
1905,189118.12533791622
1906,163994.28340395054
1907,220997.56674678883
1908,118489.429550248
1909,136805.7784987267
1910,125721.3135844048
1911,211881.6724665936
1912,283410.8852539833
1913,170463.39298828205
1914,54816.867378401366
1915,277810.48255117494
1916,50861.509593087045
1917,252667.5673804458
1918,143226.55706723293
1919,176323.75772126278
1920,173854.1481065925
1921,341098.4839251812
1922,295626.6008196648
1923,222640.824720579
1924,238531.4770913895
1925,214484.30610652527
1926,346319.78057344514
1927,132583.48668201527
1928,171027.63815291485
1929,117711.2350052174
1930,137967.0579267319
1931,148299.9489725407
1932,142751.94720354935
1933,194125.00136675945
1934,189788.62318904957
1935,174605.2763262566
1936,198966.09884436688
1937,179088.66651399693
1938,167843.15818174442
1939,232880.15463169178
1940,178940.627419072
1941,178029.12924446425
1942,183301.29867132267
1943,187742.13644464573
1944,294865.8416884716
1945,319475.3041063126
1946,177868.34501369557
1947,276870.0870827015
1948,197119.88258083424
1949,235680.22994549831
1950,191268.323783743
1951,267793.32647712785
1952,238263.7662025269
1953,178572.6554697331
1954,194326.27300631514
1955,135131.36982967219
1956,314471.13657339173
1957,164730.2648915842
1958,294527.07476146775
1959,148651.97139163574
1960,98095.3832822617
1961,118174.65252311787
1962,105829.10091503224
1963,121691.10555751881
1964,109375.98323734364
1965,139030.2071505364
1966,135398.42967708668
1967,285494.04183681565
1968,368184.34524591523
1969,337918.3944621857
1970,370002.6088031109
1971,387563.7947068985
1972,340172.0714565094
1973,254180.49005063137
1974,303427.50910982746
1975,414850.95447357255
1976,264789.09116255003
1977,336614.1670900162
1978,316262.307337838
1979,294709.3208121534
1980,199961.9273970898
1981,322267.9477408703
1982,218709.44074733814
1983,201282.5474153336
1984,180840.21808250507
1985,220682.7714153107
1986,218272.2043968018
1987,186185.75240810474
1988,179620.94929607472
1989,201454.65559847912
1990,216868.492435294
1991,219421.91485984882
1992,228368.04610236248
1993,174402.7296717938
1994,246292.3110345181
1995,191341.18064053616
1996,267507.3056854184
1997,285930.8045236047
1998,310735.1935398157
1999,250199.08008183798
2000,281595.00282068807
2001,267238.7720381196
2002,241183.76319559178
2003,250366.51224173864
2004,276601.42957957345
2005,230907.16699536404
2006,215461.53411491474
2007,243007.66527609786
2008,215487.22030218205
2009,197910.9672203239
2010,199810.03449471554
2011,151259.1557317551
2012,175682.16883452496
2013,179278.27585180363
2014,189240.60296114048
2015,206702.61383636555
2016,193633.94517214855
2017,199879.2920435246
2018,125216.73325665554
2019,131666.7854183491
2020,105398.94004161915
2021,100908.74659879765
2022,194953.38327415547
2023,161172.21530373654
2024,267293.6103660639
2025,324078.0179878052
2026,170934.81391342243
2027,154608.17506511768
2028,169936.36036403736
2029,167566.5149784859
2030,258750.617322522
2031,232576.1089030083
2032,239972.5196238335
2033,243391.9093838509
2034,172399.59051044544
2035,224705.11912182232
2036,204315.48216827473
2037,210126.05042274555
2038,282912.79053314286
2039,209485.37600578627
2040,330485.7844687279
2041,259369.65136011204
2042,203229.25281866154
2043,179218.4960181292
2044,184820.85970683655
2045,215230.05873926243
2046,152432.33651401362
2047,146297.67359645924
2048,145457.81701047978
2049,152583.47251744827
2050,178225.01906116566
2051,91060.78289325794
2052,119170.73662270865
2053,142468.93554289898
2054,72526.32161672672
2055,157522.47304423412
2056,131484.44240172466
2057,114856.05830224117
2058,225998.29100759586
2059,135889.66668863854
2060,176984.3431506928
2061,189026.18942220768
2062,125551.73976119122
2063,95533.0069078978
2064,137703.87608810028
2065,126024.77373703083
2066,178988.3477602776
2067,136573.641111451
2068,156273.51083190998
2069,80634.8111437734
2070,100369.85497935375
2071,94367.57144172749
2072,166468.30891032776
2073,130790.06597163042
2074,195975.5921972569
2075,158898.9640816029
2076,115300.37731750568
2077,142538.2089780148
2078,115967.87566383442
2079,136845.7482214745
2080,103042.9798670586
2081,123886.44023569187
2082,132333.30643113217
2083,147668.4490469273
2084,94356.5751684483
2085,110967.14913900456
2086,135049.944330829
2087,131319.30285997948
2088,117064.18072803578
2089,69406.95140846333
2090,138457.20098503193
2091,107999.57046635708
2092,135979.8233269032
2093,144115.48466666302
2094,113820.18754585346
2095,158079.0059904333
2096,71805.89716775974
2097,85629.75094230732
2098,155828.2421234425
2099,33275.032166319696
2100,101903.02010341248
2101,126292.1363545235
2102,130237.82244880756
2103,94499.02001960835
2104,158238.85426439604
2105,120088.80455692371
2106,72898.33658637365
2107,214183.75825883707
2108,113332.33090521654
2109,108616.30517633518
2110,138289.94097574314
2111,146046.1820076283
2112,139564.7232852753
2113,122370.2449184235
2114,108805.63601072392
2115,164961.81939848026
2116,115971.89157779774
2117,170271.62761838993
2118,122638.08082159123
2119,103331.78407486042
2120,114422.29455431065
2121,71438.34299858173
2122,109405.68716819843
2123,76782.21079834065
2124,174767.00754602512
2125,150063.32157238087
2126,170403.01901228985
2127,165312.65538104138
2128,134055.73314912876
2129,98234.67688901981
2130,142694.3667576488
2131,149163.59996517262
2132,120634.39809437355
2133,124598.19254882893
2134,118704.1150470551
2135,94203.1213672038
2136,73644.07347671947
2137,115087.80173714718
2138,125989.17189933619
2139,149073.9495857533
2140,140849.87138740977
2141,143726.30485518536
2142,125101.91829277834
2143,149250.08633883556
2144,127743.6839018639
2145,135122.61069520077
2146,165350.37213810047
2147,182403.33045842758
2148,134831.2188552197
2149,149538.27749373278
2150,209549.3400736626
2151,114258.45868404469
2152,194058.38538368305
2153,175562.38532050213
2154,102920.72033424934
2155,147179.42392416557
2156,269296.51310570794
2157,233058.3977497395
2158,228831.95847948155
2159,209238.73263301214
2160,189788.0448270764
2161,239361.49008591732
2162,378665.68425424653
2163,317840.35476525384
2164,238293.54786379894
2165,195257.95968409142
2166,157999.92906888088
2167,221071.80659254154
2168,200348.6069753941
2169,200354.7219479855
2170,226547.96100516876
2171,154533.88628216347
2172,135543.7134617146
2173,169253.73114975056
2174,230066.48409621677
2175,275251.3748453434
2176,289502.9617081459
2177,239083.14732434115
2178,217089.47923405727
2179,146140.05178459248
2180,241579.38202138504
2181,193697.4167779263
2182,220555.58978177866
2183,192374.32376767954
2184,131250.99432750305
2185,129341.33032103142
2186,162284.07963378986
2187,156025.50572307667
2188,161189.54974659046
2189,310401.805592614
2190,67978.63763101658
2191,69917.6049171265
2192,81945.50485332569
2193,114889.52267487606
2194,89709.02112444004
2195,107145.98946221432
2196,93838.18128378948
2197,114002.70192440113
2198,145758.44488556942
2199,178214.91242559513
2200,141165.6382485207
2201,139913.48200805744
2202,170093.68645151219
2203,156948.2661783274
2204,171019.2400316771
2205,114588.78886099419
2206,138498.25261576733
2207,201676.12017096838
2208,219976.33163793644
2209,215359.67066295704
2210,124364.07593925556
2211,111844.45731981358
2212,117837.12492378315
2213,91532.39213283619
2214,147237.88702400288
2215,98237.07519610485
2216,161299.2389767941
2217,56122.62059028706
2218,79777.15264185032
2219,74412.0749169167
2220,75741.90329940876
2221,281537.5774632271
2222,262144.6657939728
2223,284723.55417163926
2224,217492.65728719792
2225,138801.12206621727
2226,203860.37199004253
2227,202746.42749412617
2228,262856.2217185076
2229,254318.77406151852
2230,150501.85219188294
2231,213758.3571461018
2232,183844.45981271824
2233,197663.20920093617
2234,244445.2593808945
2235,231128.5379796799
2236,263298.82381434995
2237,318828.1157033022
2238,213652.22809131703
2239,131558.93732841572
2240,172949.79983766636
2241,163235.96674640736
2242,131816.6546717461
2243,129834.1297007378
2244,110543.74565322956
2245,99560.74575241169
2246,143427.4347897347
2247,118261.11891944965
2248,127131.46917303166
2249,122429.35991819462
2250,128334.71548636517
2251,165755.78195293507
2252,196415.0964372482
2253,151651.7432475861
2254,173837.3685698088
2255,199566.03268035015
2256,179755.62830646595
2257,214777.38201888165
2258,155425.56183262428
2259,175318.5428262528
2260,169577.25174053272
2261,174117.60764082035
2262,203729.26422174534
2263,317401.6768098648
2264,406904.80257137376
2265,203560.93435772022
2266,264225.86730416375
2267,350302.36254604417
2268,339478.66155369836
2269,159454.00601275524
2270,192534.28881140312
2271,222032.54786236843
2272,211384.60686274132
2273,170780.6646824654
2274,192813.69986465832
2275,190909.49806006512
2276,193857.3416082438
2277,189050.6627252873
2278,156159.2582847651
2279,126126.87738164028
2280,120262.45125587544
2281,170901.0595422562
2282,189620.19716005286
2283,116107.36214168629
2284,116928.84919460377
2285,140864.88892658314
2286,119350.63900669178
2287,323661.0967827614
2288,267422.69509025174
2289,323641.8989630516
2290,382642.00755937654
2291,303551.5487836178
2292,359271.0254345711
2293,395809.49940593797
2294,339302.19713838655
2295,406157.16784294206
2296,284155.40015037614
2297,299391.0379069622
2298,302458.7664659794
2299,328985.3130577381
2300,313185.0551267441
2301,285970.73661954957
2302,248549.21974118313
2303,231435.25800235829
2304,243585.6197156485
2305,205771.63105924687
2306,201599.5535879906
2307,197862.26754720768
2308,221328.0046058472
2309,268491.04632433015
2310,208878.7972575005
2311,209836.03154953083
2312,185771.1518240746
2313,177570.99230368694
2314,188733.9726167496
2315,183210.14381559452
2316,193934.1793513473
2317,195245.17334099373
2318,184324.96177132687
2319,187211.00786502918
2320,182157.96294434628
2321,232828.27168758473
2322,187633.3588901337
2323,187106.72237547
2324,179383.21185304484
2325,211828.35890253147
2326,171927.650217491
2327,207356.7298503693
2328,230114.9273854073
2329,188661.73546882233
2330,187436.86565877756
2331,322460.9838456686
2332,340790.4863054182
2333,295332.71080513555
2334,246871.2954941567
2335,251941.8425809916
2336,308477.08319635945
2337,203461.8560079511
2338,265840.7125868376
2339,223711.52481772265
2340,370515.19404216367
2341,211200.23402498921
2342,226263.72893114647
2343,226237.7356711205
2344,222298.6195179399
2345,232731.32367773613
2346,208294.1315294083
2347,200076.0629427012
2348,235670.38979824146
2349,179521.3821245942
2350,287546.11435790616
2351,250112.55518110355
2352,244856.45290132126
2353,254103.24779884776
2354,149926.65550811848
2355,156177.2950633343
2356,165178.57623274883
2357,196536.2138801392
2358,199517.7980235394
2359,135657.20030363163
2360,111581.27812393269
2361,146228.73626883587
2362,267931.8809290703
2363,138282.41523358485
2364,173703.36627371868
2365,218340.14892824253
2366,185942.59183319172
2367,211412.7958126839
2368,217888.56564624867
2369,212728.0116034325
2370,166372.90324028095
2371,169210.73360736927
2372,197489.2360204037
2373,269466.5067580517
2374,300891.4933043297
2375,227634.89156039318
2376,291072.11549480516
2377,327038.2459221657
2378,132987.52964301666
2379,229428.527029353
2380,146926.30704506
2381,178701.47738810143
2382,201983.6084949549
2383,204345.9624071296
2384,244613.53596873095
2385,159638.57047586402
2386,136958.7202425178
2387,129581.89301474651
2388,96115.7455972608
2389,126893.96970112881
2390,139538.2246709641
2391,150324.0098415192
2392,107549.03040559849
2393,165570.04332407078
2394,135522.55973704418
2395,213475.68068452438
2396,147503.8175935324
2397,223044.56259735188
2398,131166.17791874966
2399,56967.74723442158
2400,41002.14976604542
2401,110698.74142225346
2402,131112.82580705246
2403,154655.32398851475
2404,143691.16561772188
2405,165117.79166443905
2406,137893.9222949322
2407,126786.81878622135
2408,140137.81317313274
2409,119852.28104467949
2410,180643.44912214836
2411,104968.68320460877
2412,158291.55715842804
2413,125012.86667712292
2414,139542.72259839138
2415,147732.76479538044
2416,125746.5134820815
2417,128727.77354748806
2418,118369.06604536137
2419,131191.7283285435
2420,115929.4465034779
2421,158834.69368584713
2422,116331.30714281162
2423,117398.45048149189
2424,161729.63846572003
2425,270599.39407928544
2426,147976.10869439205
2427,115166.6751166161
2428,191762.16377188524
2429,99481.1862347897
2430,133302.17995937428
2431,117046.2315007027
2432,136351.31792290768
2433,134602.86464102825
2434,134423.23723252377
2435,156214.41780789456
2436,86390.12969787678
2437,104252.99177082142
2438,112034.14147861561
2439,109088.61093004307
2440,129838.82194717487
2441,103541.0549159821
2442,99050.40520389637
2443,115643.49697406849
2444,130441.2820072945
2445,83440.26626785359
2446,119349.40253807863
2447,194064.054860818
2448,141046.75481297335
2449,112359.76932533344
2450,149126.72365005573
2451,139476.46818264088
2452,201047.2154072102
2453,81186.84285553059
2454,119069.78256638607
2455,125726.89354236683
2456,136240.47326644024
2457,127618.30695732197
2458,113444.57182128986
2459,97112.62617500385
2460,143352.4561329659
2461,107796.21294744572
2462,139178.4237385567
2463,113943.05495412907
2464,182517.49491103253
2465,141510.32422216496
2466,111819.63447840771
2467,139316.84598405918
2468,75142.01712616047
2469,84368.1082368668
2470,205399.81378181538
2471,205453.50076057276
2472,192610.17192620298
2473,115534.86283119282
2474,101924.27655667326
2475,219777.93046601376
2476,112777.84647758564
2477,119405.76558865866
2478,162683.67869361004
2479,112296.5445524033
2480,146595.04037101826
2481,129620.23169239124
2482,124868.73039491734
2483,101974.38912637791
2484,130988.7688101109
2485,116666.5633521851
2486,159176.93281944355
2487,225711.72676046452
2488,152354.22072942814
2489,165101.75291033348
2490,146762.2726612862
2491,86801.64609392246
2492,195226.5665001448
2493,155588.9416695412
2494,168755.45801075062
2495,94363.89945896229
2496,240812.00286276898
2497,164979.46121654616
2498,102715.40748651585
2499,84258.76408382019
2500,130645.68628891071
2501,132459.39177795014
2502,160696.9352684196
2503,100934.23394878468
2504,223360.14085586628
2505,222063.15335531792
2506,255066.98453589043
2507,283947.1488386716
2508,253343.9750431951
2509,218632.34037621578
2510,218952.70015545448
2511,181867.79635508618
2512,210401.09808559975
2513,224672.58941956123
2514,247689.08061512074
2515,159147.63952978214
2516,171225.42501344046
2517,147970.1222487267
2518,153942.43141563496
2519,224113.75275166592
2520,215316.0188847359
2521,192544.01523848137
2522,226123.79466636738
2523,122345.95250518879
2524,130409.98309023937
2525,142812.23764546475
2526,141233.8312511023
2527,108757.9025736626
2528,122318.74572904667
2529,141566.94180138668
2530,121324.8432803925
2531,251536.3969258245
2532,228596.09157307705
2533,207633.00933678707
2534,235081.00871248802
2535,288839.8153813656
2536,233796.41424949726
2537,230006.59210165104
2538,188241.63474042973
2539,194013.73455937466
2540,184689.45855815968
2541,184066.6276694115
2542,163717.07137044033
2543,136774.74342562517
2544,126007.44845135769
2545,137821.41141040882
2546,147742.91033967098
2547,145783.18128450474
2548,168498.07755585274
2549,168998.10219247898
2550,708233.8971072014
2551,149503.58616264423
2552,136306.3782082375
2553,75243.60171421131
2554,92972.1519127663
2555,109767.79084922632
2556,94776.03330619892
2557,106507.0753365334
2558,193210.18817790112
2559,128329.6553595837
2560,142194.46391065678
2561,124399.7645035561
2562,124375.25045068821
2563,134634.99352820477
2564,172564.3157313641
2565,125754.47125490269
2566,150566.29173024258
2567,130157.03117855152
2568,220525.37594135365
2569,203039.72181995472
2570,124783.68139083943
2571,185253.38642318806
2572,161680.15692861637
2573,225769.29636104664
2574,271601.91678054887
2575,138579.8586874779
2576,131692.18546445927
2577,152390.96889813503
2578,73227.67586238941
2579,47134.05524523815
2580,128967.15377028545
2581,150341.5878868874
2582,128591.47858532032
2583,272706.8374315079
2584,176238.07234104237
2585,199586.6961979445
2586,234908.09085805973
2587,208793.14280088505
2588,143172.78149064144
2589,150758.28670080265
2590,213421.73960502705
2591,240313.4971257027
2592,217976.3357091721
2593,249649.24256308636
2594,174993.68145559987
2595,207477.87251861652
2596,301608.03694756585
2597,195524.72182519993
2598,266375.0633875902
2599,309104.5768371399
2600,220247.12944896778
2601,151346.9586764153
2602,84976.06154163441
2603,96862.53425224384
2604,89215.85102184376
2605,87922.90097053608
2606,158099.28400977215
2607,214113.06149347386
2608,227789.75072582325
2609,166874.71751745304
2610,104793.61744793018
2611,180546.4873495873
2612,161018.67979561051
2613,125728.1984309729
2614,118518.88036833963
2615,160745.5779184874
2616,150336.71408329418
2617,209334.18084426483
2618,245160.9597788628
2619,213099.26086826882
2620,192804.4333961781
2621,174807.9658191975
2622,188281.75330622753
2623,240833.80837662777
2624,275846.50012810784
2625,279062.27276237565
2626,168880.93603928646
2627,155741.44738443455
2628,368150.91547926026
2629,393142.33389576036
2630,310288.4257291134
2631,381712.74174221116
2632,342706.1998301323
2633,275246.6060276802
2634,340017.2960911568
2635,160415.8504820492
2636,188968.2634511765
2637,195762.9717300113
2638,262848.1364872034
2639,189168.80591266303
2640,158950.15437294802
2641,104420.46918995937
2642,198521.3667538937
2643,112228.18311698994
2644,124505.11684997639
2645,110999.91630561909
2646,103023.41075809559
2647,118970.73801715931
2648,143605.3403611954
2649,143820.71518452725
2650,133022.38167770466
2651,134494.06509979328
2652,351250.02357585984
2653,248832.25530059895
2654,252686.47424347958
2655,353711.3366771515
2656,299054.91314228135
2657,313806.52183200675
2658,287103.4108410652
2659,280313.4991061862
2660,316135.42774065095
2661,320544.569905835
2662,330126.1501293953
2663,265145.715030032
2664,254926.98450429997
2665,309666.41340430337
2666,271362.59920366365
2667,175790.458441722
2668,184930.0466866668
2669,189141.9464458998
2670,270348.15679677087
2671,191347.4003907021
2672,192289.71493824085
2673,202895.2797308739
2674,205436.20317752918
2675,169533.0398531731
2676,196422.60881002506
2677,202576.84628899654
2678,250883.74171455464
2679,261298.56098766884
2680,262093.6339700993
2681,353787.5632437046
2682,304732.6635212179
2683,419049.27777345735
2684,289550.71394011634
2685,308954.3196967419
2686,258447.6396306332
2687,293294.12946565705
2688,213248.6290345963
2689,203478.30791194996
2690,357358.3851238068
2691,188399.05327184757
2692,148080.76932843289
2693,206854.08977385124
2694,150388.5157559689
2695,198169.13039978108
2696,186970.3183210667
2697,201010.11614020428
2698,203550.26909359058
2699,180510.9151662167
2700,154808.62944825253
2701,156539.56314106545
2702,121456.91307492813
2703,137781.08310099205
2704,153624.80223305782
2705,113238.33432550987
2706,105217.52233036121
2707,120912.9624801453
2708,124661.01103694996
2709,101334.36563118061
2710,121718.24463303646
2711,317418.6696449097
2712,341762.46437640744
2713,173602.01529748997
2714,155604.31995113453
2715,178835.0971175011
2716,150835.71461256107
2717,203073.71245487293
2718,217048.8563838776
2719,156686.73717697224
2720,175942.65093942246
2721,129485.07794745525
2722,166825.93671925625
2723,156037.98944945892
2724,111875.00625331959
2725,126448.18070824703
2726,153176.00671084484
2727,185300.7458155926
2728,173629.66918836793
2729,144762.82461126408
2730,143854.8692588087
2731,110715.21655734142
2732,120848.5700931128
2733,166567.02374847492
